,work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,company_location,company_size,currency_in_myr
395,2023,MI,FT,Data Analyst,165000,USD,165000,US,M,777150
396,2023,MI,FT,Data Analyst,124000,USD,124000,US,M,584040
397,2023,MI,FT,Data Scientist,170000,USD,170000,US,M,800700
398,2023,MI,FT,Data Scientist,120000,USD,120000,US,M,565200
399,2023,MI,FT,Product Data Analyst,1350000,INR,16414,IN,L,77309
400,2023,MI,FT,Data Analyst,125000,USD,125000,US,M,588750
401,2023,MI,FT,Data Analyst,105000,USD,105000,US,M,494550
402,2023,MI,FT,Data Analyst,90000,GBP,109371,GB,M,515137
403,2023,MI,FT,Data Analyst,70000,GBP,85066,GB,M,400660
404,2023,MI,FT,Data Analyst,110000,USD,110000,US,M,518100
405,2023,MI,FT,Data Analyst,95000,USD,95000,US,M,447450
406,2023,MI,FT,Machine Learning Engineer,36000,USD,36000,MX,S,169560
407,2023,MI,FT,Machine Learning Engineer,100000,GBP,121523,GB,M,572373
408,2023,MI,FT,Machine Learning Engineer,80000,GBP,97218,GB,M,457896
409,2023,MI,FT,Machine Learning Engineer,120000,GBP,145828,GB,M,686849
410,2023,MI,FT,Machine Learning Engineer,100000,GBP,121523,GB,M,572373
411,2023,MI,FT,Data Engineer,55000,GBP,66837,GB,M,314802
412,2023,MI,FT,Data Engineer,52000,GBP,63192,GB,M,297634
413,2023,MI,FT,Data Analyst,50000,GBP,60761,GB,M,286184
414,2023,MI,FT,Data Analyst,45000,GBP,54685,GB,M,257566
415,2023,MI,FT,Data Scientist,151410,USD,151410,US,M,713141
416,2023,MI,FT,Data Scientist,115360,USD,115360,US,M,543345
417,2023,MI,FT,Data Engineer,62000,EUR,66531,ES,M,313361
418,2023,MI,FT,Data Engineer,55000,EUR,59020,ES,M,277984
419,2023,MI,FT,Research Scientist,85000,USD,85000,US,M,400350
420,2023,MI,FT,Research Scientist,70000,USD,70000,US,M,329700
421,2023,MI,FT,Data Engineer,162500,USD,162500,US,M,765375
422,2023,MI,FT,Data Engineer,130000,USD,130000,US,M,612300
423,2023,MI,FT,Machine Learning Engineer,110000,USD,110000,US,L,518100
424,2023,MI,FT,Data Analyst,130000,USD,130000,US,M,612300
425,2023,MI,FT,Data Analyst,100000,USD,100000,US,M,471000
426,2023,MI,FT,Data Analyst,150000,USD,150000,US,M,706500
427,2023,MI,FT,Data Analyst,100000,USD,100000,US,M,471000
428,2023,MI,FT,Machine Learning Engineer,180000,USD,180000,US,M,847800
429,2023,MI,FT,Machine Learning Engineer,150000,USD,150000,US,M,706500
430,2023,MI,FT,Data Analyst,103200,USD,103200,US,M,486072
431,2023,MI,FT,Data Analyst,61200,USD,61200,US,M,288252
432,2023,MI,FT,Head of Data Science,5000000,INR,60795,IN,L,286344
433,2023,MI,FT,Data Science Manager,220000,USD,220000,US,M,1036200
434,2023,MI,FT,Data Science Manager,195000,USD,195000,US,M,918450
435,2023,MI,FT,Data Analyst,206000,USD,206000,US,M,970260
436,2023,MI,FT,Data Analyst,160000,USD,160000,US,M,753600
437,2023,MI,FT,Data Analyst,109000,USD,109000,US,M,513390
438,2023,MI,FT,Data Analyst,79000,USD,79000,US,M,372090
439,2023,MI,FT,Machine Learning Engineer,50000,USD,50000,AM,S,235500
440,2023,MI,FT,Data Engineer,120000,USD,120000,US,M,565200
441,2023,MI,FT,Data Engineer,95000,USD,95000,US,M,447450
442,2023,MI,FT,Data Engineer,250000,USD,250000,US,M,1177500
443,2023,MI,FT,Data Engineer,175000,USD,175000,US,M,824250
444,2023,MI,FT,Data Analyst,80000,USD,80000,US,M,376800
445,2023,MI,FT,Data Analyst,52500,USD,52500,US,M,247275
446,2023,MI,FT,Data Analyst,90000,USD,90000,US,M,423900
447,2023,MI,FT,Data Analyst,80000,USD,80000,US,M,376800
448,2023,MI,FT,Data Analyst,150000,USD,150000,US,M,706500
449,2023,MI,FT,Data Analyst,100000,USD,100000,US,M,471000
450,2023,MI,FT,Data Engineer,150000,USD,150000,US,M,706500
451,2023,MI,FT,Data Engineer,130000,USD,130000,US,M,612300
452,2023,MI,FT,Applied Data Scientist,80000,USD,80000,KE,S,376800
453,2023,MI,FT,Data Analytics Lead,1440000,INR,17509,SG,M,82467
454,2023,MI,FT,Data Scientist,50000,EUR,53654,RO,L,252710
455,2023,MI,FT,Data Engineer,120000,USD,120000,US,M,565200
456,2023,MI,FT,Data Engineer,95000,USD,95000,US,M,447450
457,2023,MI,FT,Data Analyst,120000,USD,120000,US,M,565200
458,2023,MI,FT,Data Analyst,100000,USD,100000,US,M,471000
459,2023,MI,FT,Data Scientist,183310,USD,183310,US,M,863390
460,2023,MI,FT,Data Scientist,183310,USD,183310,US,M,863390
461,2023,MI,FT,Data Scientist,840000,THB,24740,TH,L,116525
462,2023,MI,FT,Data Analyst,135000,USD,135000,US,M,635850
463,2023,MI,FT,Data Analyst,105500,USD,105500,US,M,496905
464,2023,MI,FT,Data Analyst,65000,GBP,78990,GB,M,372042
465,2023,MI,FT,Data Analyst,36050,GBP,43809,GB,M,206340
466,2023,MI,FT,Data Engineer,120000,USD,120000,US,M,565200
467,2023,MI,FT,Data Engineer,95000,USD,95000,US,M,447450
468,2023,MI,FT,Machine Learning Engineer,145000,USD,145000,US,M,682950
469,2023,MI,FT,Machine Learning Engineer,87000,USD,87000,US,M,409770
470,2023,MI,FT,Data Engineer,95000,USD,95000,ES,M,447450
471,2023,MI,FT,Data Engineer,80000,USD,80000,ES,M,376800
472,2023,MI,FT,Data Analyst,116000,USD,116000,US,M,546360
473,2023,MI,FT,Data Analyst,72000,USD,72000,US,M,339120
474,2023,MI,FT,Data Engineer,105000,USD,105000,US,M,494550
475,2023,MI,FT,Data Engineer,70000,USD,70000,US,M,329700
476,2023,MI,FT,Data Analyst,120000,USD,120000,US,M,565200
477,2023,MI,FT,Data Analyst,80000,USD,80000,US,M,376800
478,2023,MI,FT,Machine Learning Engineer,219000,USD,219000,US,L,1031490
479,2023,MI,FT,Data Analyst,150000,USD,150000,US,M,706500
480,2023,MI,FT,Data Analyst,100000,USD,100000,US,M,471000
481,2023,MI,FT,Machine Learning Engineer,175000,USD,175000,US,M,824250
482,2023,MI,FT,Machine Learning Engineer,140000,USD,140000,US,M,659400
483,2023,MI,FT,Data Scientist,187500,USD,187500,US,M,883125
484,2023,MI,FT,Data Scientist,165000,USD,165000,US,M,777150
485,2023,MI,FT,Machine Learning Research Engineer,60000,GBP,72914,GB,L,343424
486,2023,MI,FT,Machine Learning Engineer,89700,GBP,109006,GB,M,513418
487,2023,MI,FT,Machine Learning Engineer,55250,GBP,67141,GB,M,316234
488,2023,MI,FT,Research Engineer,120000,USD,120000,US,M,565200
489,2023,MI,FT,Research Engineer,100000,USD,100000,US,M,471000
490,2023,MI,FT,Data Engineer,120000,USD,120000,US,M,565200
491,2023,MI,FT,Data Engineer,100000,USD,100000,US,M,471000
492,2023,MI,FT,Data Scientist,120000,USD,120000,US,M,565200
493,2023,MI,FT,Data Scientist,105000,USD,105000,US,M,494550
494,2023,MI,FT,Machine Learning Engineer,62000,GBP,75344,GB,M,354870
495,2023,MI,FT,Machine Learning Engineer,52000,GBP,63192,GB,M,297634
496,2023,MI,FT,Machine Learning Engineer,48000,GBP,58331,GB,M,274739
497,2023,MI,FT,Machine Learning Engineer,38000,GBP,46178,GB,M,217498
498,2023,MI,FT,Data Analyst,150000,USD,150000,US,M,706500
499,2023,MI,FT,Data Analyst,100000,USD,100000,US,M,471000
500,2023,MI,FT,Data Scientist,130000,USD,130000,US,M,612300
501,2023,MI,FT,Data Scientist,90000,USD,90000,US,M,423900
502,2023,SE,FT,Principal Data Scientist,80000,EUR,85847,ES,L,404339
503,2023,SE,FT,Data Scientist,175000,USD,175000,CA,M,824250
504,2023,SE,FT,Data Scientist,120000,USD,120000,CA,M,565200
505,2023,SE,FT,Applied Scientist,222200,USD,222200,US,L,1046562
506,2023,SE,FT,Applied Scientist,136000,USD,136000,US,L,640560
507,2023,SE,FT,Data Scientist,219000,USD,219000,CA,M,1031490
508,2023,SE,FT,Data Scientist,141000,USD,141000,CA,M,664110
509,2023,SE,FT,Data Scientist,147100,USD,147100,US,M,692841
510,2023,SE,FT,Data Scientist,90700,USD,90700,US,M,427197
511,2023,SE,FT,Data Analyst,130000,USD,130000,US,M,612300
512,2023,SE,FT,Data Analyst,100000,USD,100000,US,M,471000
513,2023,SE,FT,Data Modeler,147100,USD,147100,US,M,692841
514,2023,SE,FT,Data Modeler,90700,USD,90700,US,M,427197
515,2023,SE,FT,Data Scientist,170000,USD,170000,US,M,800700
516,2023,SE,FT,Data Scientist,150000,USD,150000,US,M,706500
517,2023,SE,FT,Research Engineer,275000,USD,275000,DE,M,1295250
518,2023,SE,FT,Research Engineer,174000,USD,174000,DE,M,819540
519,2023,SE,FT,Analytics Engineer,230000,USD,230000,GB,M,1083300
520,2023,SE,FT,Analytics Engineer,143200,USD,143200,GB,M,674472
521,2023,SE,FT,Business Intelligence Engineer,225000,USD,225000,US,M,1059750
522,2023,SE,FT,Business Intelligence Engineer,156400,USD,156400,US,M,736644
523,2023,SE,FT,Machine Learning Engineer,200000,USD,200000,US,M,942000
524,2023,SE,FT,Machine Learning Engineer,130000,USD,130000,US,M,612300
525,2023,SE,FT,Data Strategist,90000,USD,90000,CA,M,423900
526,2023,SE,FT,Data Strategist,72000,USD,72000,CA,M,339120
527,2023,SE,FT,Data Engineer,253200,USD,253200,US,M,1192572
528,2023,SE,FT,Data Engineer,90700,USD,90700,US,M,427197
529,2023,SE,FT,Computer Vision Engineer,342810,USD,342810,US,M,1614635
530,2023,SE,FT,Computer Vision Engineer,184590,USD,184590,US,M,869418
531,2023,SE,FT,Data Engineer,270703,USD,270703,US,M,1275011
532,2023,SE,FT,Data Engineer,221484,USD,221484,US,M,1043189
533,2023,SE,FT,Data Scientist,212750,USD,212750,US,M,1002052
534,2023,SE,FT,Data Scientist,185000,USD,185000,US,M,871350
535,2023,SE,FT,Data Scientist,262000,USD,262000,US,M,1234020
536,2023,SE,FT,Data Scientist,245000,USD,245000,US,M,1153950
537,2023,SE,FT,Data Scientist,275300,USD,275300,US,M,1296663
538,2023,SE,FT,Data Scientist,183500,USD,183500,US,M,864285
539,2023,SE,FT,Data Scientist,218500,USD,218500,US,M,1029135
540,2023,SE,FT,Data Scientist,199098,USD,199098,US,M,937751
541,2023,SE,FT,Data Engineer,203300,USD,203300,US,M,957543
542,2023,SE,FT,Data Engineer,123600,USD,123600,US,M,582156
543,2023,SE,FT,Research Engineer,189110,USD,189110,US,M,890708
544,2023,SE,FT,Research Engineer,139000,USD,139000,US,M,654690
545,2023,SE,FT,Data Engineer,231500,USD,231500,US,M,1090365
546,2023,SE,FT,Data Engineer,166000,USD,166000,US,M,781860
547,2023,SE,FT,Data Scientist,172500,USD,172500,US,M,812475
548,2023,SE,FT,Data Scientist,110500,USD,110500,US,M,520455
549,2023,SE,FT,Data Engineer,238000,USD,238000,US,M,1120980
550,2023,SE,FT,Data Engineer,176000,USD,176000,US,M,828960
551,2023,SE,FT,Data Engineer,237000,USD,237000,US,M,1116270
552,2023,SE,FT,Data Engineer,201450,USD,201450,US,M,948829
553,2023,SE,FT,Applied Scientist,309400,USD,309400,US,L,1457274
554,2023,SE,FT,Applied Scientist,159100,USD,159100,US,L,749361
555,2023,SE,FT,Data Engineer,115000,USD,115000,US,M,541650
556,2023,SE,FT,Data Engineer,81500,USD,81500,US,M,383865
557,2023,SE,FT,Data Scientist,237000,USD,237000,US,M,1116270
558,2023,SE,FT,Data Scientist,201450,USD,201450,US,M,948829
559,2023,SE,FT,Computer Vision Engineer,280000,USD,280000,US,M,1318800
560,2023,SE,FT,Computer Vision Engineer,210000,USD,210000,US,M,989100
561,2023,SE,FT,Data Architect,280100,USD,280100,US,M,1319271
562,2023,SE,FT,Data Architect,168100,USD,168100,US,M,791751
563,2023,SE,FT,Data Engineer,193500,USD,193500,US,M,911385
564,2023,SE,FT,Data Engineer,139000,USD,139000,US,M,654690
565,2023,SE,FT,Machine Learning Engineer,150000,USD,150000,US,M,706500
566,2023,SE,FT,Business Intelligence Engineer,185900,USD,185900,US,M,875589
567,2023,SE,FT,Business Intelligence Engineer,129300,USD,129300,US,M,609003
568,2023,SE,FT,Data Engineer,225000,USD,225000,US,M,1059750
569,2023,SE,FT,Data Engineer,175000,USD,175000,US,M,824250
570,2023,SE,FT,Data Engineer,185000,USD,185000,US,M,871350
571,2023,SE,FT,Data Engineer,140000,USD,140000,US,M,659400
572,2023,SE,FT,Data Scientist,45000,EUR,48289,ES,M,227441
573,2023,SE,FT,Data Scientist,36000,EUR,38631,ES,M,181952
574,2023,SE,FT,Data Scientist,105000,USD,105000,US,M,494550
575,2023,SE,FT,Data Scientist,70000,USD,70000,US,M,329700
576,2023,SE,FT,Data Engineer,217000,USD,217000,US,M,1022070
577,2023,SE,FT,Data Engineer,185000,USD,185000,US,M,871350
578,2023,SE,FT,Data Analyst,202800,USD,202800,US,L,955188
579,2023,SE,FT,Data Analyst,104300,USD,104300,US,L,491253
580,2023,SE,FT,Data Analyst,145000,USD,145000,US,M,682950
581,2023,SE,FT,Data Analyst,65000,USD,65000,US,M,306150
582,2023,SE,FT,Data Engineer,165000,USD,165000,US,M,777150
583,2023,SE,FT,Data Engineer,132300,USD,132300,US,M,623133
584,2023,SE,FT,Data Engineer,179170,USD,179170,US,M,843890
585,2023,SE,FT,Data Engineer,94300,USD,94300,US,M,444153
586,2023,SE,FT,Analytics Engineer,152500,USD,152500,US,M,718275
587,2023,SE,FT,Analytics Engineer,116450,USD,116450,US,M,548479
588,2023,SE,FT,Data Engineer,247300,USD,247300,US,M,1164783
589,2023,SE,FT,Data Engineer,133800,USD,133800,US,M,630198
590,2023,SE,FT,Research Engineer,203000,USD,203000,US,M,956130
591,2023,SE,FT,Research Engineer,133000,USD,133000,US,M,626430
592,2023,SE,FT,Data Scientist,150000,USD,150000,US,M,706500
593,2023,SE,FT,Data Scientist,120000,USD,120000,US,M,565200
594,2023,SE,FT,Analytics Engineer,289800,USD,289800,US,M,1364958
595,2023,SE,FT,Analytics Engineer,214000,USD,214000,US,M,1007940
596,2023,SE,FT,Analytics Engineer,179820,USD,179820,US,M,846952
597,2023,SE,FT,Analytics Engineer,143860,USD,143860,US,M,677580
598,2023,SE,FT,Machine Learning Engineer,283200,USD,283200,US,M,1333872
599,2023,SE,FT,Machine Learning Engineer,188800,USD,188800,US,M,889248
600,2023,SE,FT,Analytics Engineer,289800,USD,289800,US,M,1364958
601,2023,SE,FT,Analytics Engineer,214200,USD,214200,US,M,1008882
602,2023,SE,FT,Data Engineer,185900,USD,185900,US,M,875589
603,2023,SE,FT,Data Engineer,129300,USD,129300,US,M,609003
604,2023,SE,FT,Data Engineer,252000,USD,252000,US,M,1186920
605,2023,SE,FT,Data Engineer,129000,USD,129000,US,M,607590
606,2023,SE,FT,Data Engineer,161800,USD,161800,US,M,762078
607,2023,SE,FT,Data Engineer,141600,USD,141600,US,M,666936
608,2023,SE,FT,Machine Learning Engineer,342300,USD,342300,US,L,1612233
609,2023,SE,FT,Machine Learning Engineer,176100,USD,176100,US,L,829431
610,2023,SE,FT,Data Scientist,138784,USD,138784,US,M,653672
611,2023,SE,FT,Data Scientist,83270,USD,83270,US,M,392201
612,2023,SE,FT,Data Analyst,204500,USD,204500,US,M,963195
613,2023,SE,FT,Data Analyst,138900,USD,138900,US,M,654219
614,2023,SE,FT,Machine Learning Engineer,318300,USD,318300,US,M,1499193
615,2023,SE,FT,Machine Learning Engineer,212200,USD,212200,US,M,999462
616,2023,SE,FT,Data Engineer,95000,USD,95000,US,M,447450
617,2023,SE,FT,Data Engineer,75000,USD,75000,US,M,353250
618,2023,SE,FT,Data Scientist,195000,USD,195000,US,M,918450
619,2023,SE,FT,Data Scientist,160000,USD,160000,US,M,753600
620,2023,SE,FT,Analytics Engineer,230000,USD,230000,US,M,1083300
621,2023,SE,FT,Analytics Engineer,143200,USD,143200,US,M,674472
622,2023,SE,FT,Data Engineer,145000,USD,145000,US,M,682950
623,2023,SE,FT,Data Engineer,115000,USD,115000,US,M,541650
624,2023,SE,FT,Data Analyst,168400,USD,168400,US,M,793164
625,2023,SE,FT,Data Analyst,105200,USD,105200,US,M,495492
626,2023,SE,FT,Applied Scientist,309400,USD,309400,US,L,1457274
627,2023,SE,FT,Applied Scientist,159100,USD,159100,US,L,749361
628,2023,SE,FT,Machine Learning Engineer,190000,USD,190000,US,M,894900
629,2023,SE,FT,Machine Learning Engineer,150000,USD,150000,US,M,706500
630,2023,SE,FT,Analytics Engineer,150000,USD,150000,US,M,706500
631,2023,SE,FT,Analytics Engineer,120000,USD,120000,US,M,565200
632,2023,SE,FT,Data Engineer,145000,USD,145000,US,M,682950
633,2023,SE,FT,Data Engineer,120000,USD,120000,US,M,565200
634,2023,SE,FT,Applied Scientist,222200,USD,222200,US,L,1046562
635,2023,SE,FT,Applied Scientist,136000,USD,136000,US,L,640560
636,2023,SE,FT,Data Analyst,45000,GBP,54685,CF,M,257566
637,2023,SE,FT,Data Analyst,35000,GBP,42533,CF,M,200330
638,2023,SE,FT,Data Engineer,241000,USD,241000,US,M,1135110
639,2023,SE,FT,Data Engineer,155000,USD,155000,US,M,730050
640,2023,SE,FT,Data Engineer,220000,USD,220000,US,M,1036200
641,2023,SE,FT,Data Engineer,190000,USD,190000,US,M,894900
642,2023,SE,FT,Data Engineer,160000,USD,160000,US,M,753600
643,2023,SE,FT,Data Engineer,140000,USD,140000,US,M,659400
644,2023,SE,FT,Data Scientist,228000,USD,228000,US,M,1073880
645,2023,SE,FT,Data Scientist,186000,USD,186000,US,M,876060
646,2023,SE,FT,Data Scientist,190000,USD,190000,US,M,894900
647,2023,SE,FT,Data Scientist,170000,USD,170000,US,M,800700
648,2023,SE,FT,Data Architect,180000,USD,180000,US,M,847800
649,2023,SE,FT,Data Architect,115000,USD,115000,US,M,541650
650,2023,SE,FT,Data Architect,200000,USD,200000,US,M,942000
651,2023,SE,FT,Data Architect,115000,USD,115000,US,M,541650
652,2023,SE,FT,Data DevOps Engineer,50000,EUR,53654,FR,S,252710
653,2023,SE,FT,Data Engineer,200000,USD,200000,US,M,942000
654,2023,SE,FT,Data Engineer,150000,USD,150000,US,M,706500
655,2023,SE,FT,Computer Vision Engineer,215000,USD,215000,US,M,1012650
656,2023,SE,FT,Computer Vision Engineer,170000,USD,170000,US,M,800700
657,2023,SE,FT,Machine Learning Engineer,247500,USD,247500,US,M,1165725
658,2023,SE,FT,Machine Learning Engineer,172200,USD,172200,US,M,811062
659,2023,SE,FT,Data Scientist,224000,USD,224000,CA,M,1055040
660,2023,SE,FT,Data Scientist,176000,USD,176000,CA,M,828960
661,2023,SE,FT,Data Analyst,120000,USD,120000,US,M,565200
662,2023,SE,FT,Data Analyst,75000,USD,75000,US,M,353250
663,2023,SE,FT,Applied Data Scientist,100000,AUD,68318,FI,M,321777
664,2023,SE,FT,Data Analyst,140000,USD,140000,US,M,659400
665,2023,SE,FT,Data Analyst,120000,USD,120000,US,M,565200
666,2023,SE,FT,Data Engineer,128000,USD,128000,US,M,602880
667,2023,SE,FT,Data Engineer,81500,USD,81500,US,M,383865
668,2023,SE,FT,Data Engineer,145000,USD,145000,US,M,682950
669,2023,SE,FT,Data Engineer,115000,USD,115000,US,M,541650
670,2023,SE,FT,Data Engineer,185000,USD,185000,US,M,871350
671,2023,SE,FT,Data Engineer,140000,USD,140000,US,M,659400
672,2023,SE,FT,Data Quality Analyst,100000,USD,100000,US,M,471000
673,2023,SE,FT,Data Quality Analyst,80000,USD,80000,US,M,376800
674,2023,SE,FT,Data Scientist,250000,USD,250000,US,M,1177500
675,2023,SE,FT,Data Scientist,162500,USD,162500,US,M,765375
676,2023,SE,FT,Data Engineer,145000,USD,145000,US,M,682950
677,2023,SE,FT,Data Engineer,100000,USD,100000,US,M,471000
678,2023,SE,FT,Data Scientist,203500,USD,203500,US,M,958485
679,2023,SE,FT,Data Scientist,152000,USD,152000,US,M,715920
680,2023,SE,FT,Data Scientist,239000,USD,239000,US,L,1125690
681,2023,SE,FT,Data Scientist,122900,USD,122900,US,L,578859
682,2023,SE,FT,Data Scientist,237000,USD,237000,US,M,1116270
683,2023,SE,FT,Data Scientist,145000,USD,145000,US,M,682950
684,2023,SE,FT,Data Science Manager,191765,USD,191765,US,M,903213
685,2023,SE,FT,Data Science Manager,134236,USD,134236,US,M,632251
686,2023,SE,FT,Analytics Engineer,190000,USD,190000,US,M,894900
687,2023,SE,FT,Analytics Engineer,112000,USD,112000,US,M,527520
688,2023,SE,FT,Data Analyst,135000,USD,135000,US,M,635850
689,2023,SE,FT,Data Analyst,105500,USD,105500,US,M,496905
690,2023,SE,FT,Research Engineer,293000,USD,293000,US,M,1380030
691,2023,SE,FT,Research Engineer,185000,USD,185000,US,M,871350
692,2023,SE,FT,Data Analyst,80000,USD,80000,US,M,376800
693,2023,SE,FT,Data Analyst,70000,USD,70000,US,M,329700
694,2023,SE,FT,Data Engineer,220000,USD,220000,US,M,1036200
695,2023,SE,FT,Data Engineer,160000,USD,160000,US,M,753600
696,2023,SE,FT,Data Scientist,175000,USD,175000,US,M,824250
697,2023,SE,FT,Data Scientist,145000,USD,145000,US,M,682950
698,2023,SE,FT,Data Analyst,200000,USD,200000,US,M,942000
699,2023,SE,FT,Data Analyst,148500,USD,148500,US,M,699435
700,2023,SE,FT,Data Scientist,45000,EUR,48289,ES,M,227441
701,2023,SE,FT,Data Scientist,36000,EUR,38631,ES,M,181952
702,2023,SE,FT,Data Engineer,240500,USD,240500,US,L,1132755
703,2023,SE,FT,Data Engineer,123700,USD,123700,US,L,582627
704,2023,SE,FT,Analytics Engineer,152900,USD,152900,US,M,720159
705,2023,SE,FT,Analytics Engineer,117100,USD,117100,US,M,551541
706,2023,SE,FT,Analytics Engineer,173000,USD,173000,US,M,814830
707,2023,SE,FT,Analytics Engineer,113000,USD,113000,US,M,532230
708,2023,SE,FT,Applied Scientist,260000,USD,260000,US,L,1224600
709,2023,SE,FT,Applied Scientist,136000,USD,136000,US,L,640560
710,2023,SE,FT,Applied Scientist,260000,USD,260000,US,L,1224600
711,2023,SE,FT,Applied Scientist,136000,USD,136000,US,L,640560
712,2023,SE,FT,Research Scientist,130000,USD,130000,US,M,612300
713,2023,SE,FT,Research Scientist,110000,USD,110000,US,M,518100
714,2023,SE,FT,Applied Scientist,205000,USD,205000,US,M,965550
715,2023,SE,FT,Applied Scientist,184000,USD,184000,US,M,866640
716,2023,SE,FT,Data Analyst,149500,USD,149500,US,M,704145
717,2023,SE,FT,Data Analyst,127075,USD,127075,US,M,598523
718,2023,SE,FT,Data Scientist,195000,USD,195000,US,M,918450
719,2023,SE,FT,Data Scientist,160000,USD,160000,US,M,753600
720,2023,SE,FT,Data Engineer,219535,USD,219535,US,M,1034009
721,2023,SE,FT,Data Engineer,146115,USD,146115,US,M,688201
722,2023,SE,FT,Data Scientist,170000,USD,170000,US,M,800700
723,2023,SE,FT,Data Scientist,135000,USD,135000,US,M,635850
724,2023,SE,FT,Data Scientist,175000,USD,175000,US,M,824250
725,2023,SE,FT,Data Scientist,145000,USD,145000,US,M,682950
726,2023,SE,FT,Data Scientist,199000,USD,199000,US,M,937290
727,2023,SE,FT,Data Scientist,162000,USD,162000,US,M,763020
728,2023,SE,FT,Applied Scientist,222200,USD,222200,US,L,1046562
729,2023,SE,FT,Applied Scientist,136000,USD,136000,US,L,640560
730,2023,SE,FT,Data Analyst,187000,USD,187000,US,M,880770
731,2023,SE,FT,Data Analyst,128000,USD,128000,US,M,602880
732,2023,SE,FT,Research Scientist,210000,USD,210000,US,M,989100
733,2023,SE,FT,Research Scientist,136000,USD,136000,US,M,640560
734,2023,SE,FT,Data Scientist,175000,USD,175000,US,M,824250
735,2023,SE,FT,Data Scientist,100000,USD,100000,US,M,471000
736,2023,SE,FT,Data Engineer,179000,USD,179000,US,M,843090
737,2023,SE,FT,Data Engineer,109000,USD,109000,US,M,513390
